indicator_id,periodo,valor,meta,avance_porcentual,entidad,categoria,fuente_detalle
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,7.0,0.0,Nuevo León,,POA Avance - Julio - Nuevo León
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,40.0,7.0,571.43,Nuevo León,,POA Avance - Agosto - Nuevo León
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,5.0,6.0,83.33,Nuevo León,,POA Avance - Septiembre - Nuevo León
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,5.0,6.0,83.33,Nuevo León,,POA Avance - Octubre - Nuevo León
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,2.0,6.0,33.33,Nuevo León,,POA Avance - Noviembre - Nuevo León
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,28.0,4.0,700.0,Nuevo León,,POA Avance - Diciembre - Nuevo León
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,87.0,73.0,119.18,Nuevo León,,POA Avance - Acumulado anual - Nuevo León
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,0.0,1.0,0.0,Oaxaca,,POA Avance - Enero - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,2.0,1.0,200.0,Oaxaca,,POA Avance - Febrero - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,1.0,0.0,Oaxaca,,POA Avance - Marzo - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,1.0,0.0,Oaxaca,,POA Avance - Abril - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,0.0,1.0,0.0,Oaxaca,,POA Avance - Mayo - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,0.0,2.0,0.0,Oaxaca,,POA Avance - Junio - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,2.0,0.0,Oaxaca,,POA Avance - Julio - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,9.0,3.0,300.0,Oaxaca,,POA Avance - Agosto - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,3.0,2.0,150.0,Oaxaca,,POA Avance - Septiembre - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,6.0,2.0,300.0,Oaxaca,,POA Avance - Octubre - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,5.0,1.0,500.0,Oaxaca,,POA Avance - Noviembre - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,2.0,1.0,200.0,Oaxaca,,POA Avance - Diciembre - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,27.0,18.0,150.0,Oaxaca,,POA Avance - Acumulado anual - Oaxaca
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,0.0,1.0,0.0,Puebla,,POA Avance - Enero - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,5.0,2.0,250.0,Puebla,,POA Avance - Febrero - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,4.0,0.0,Puebla,,POA Avance - Marzo - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,8.0,4.0,200.0,Puebla,,POA Avance - Abril - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,5.0,6.0,83.33,Puebla,,POA Avance - Mayo - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,0.0,7.0,0.0,Puebla,,POA Avance - Junio - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,8.0,0.0,Puebla,,POA Avance - Julio - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,7.0,7.0,100.0,Puebla,,POA Avance - Agosto - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,0.0,6.0,0.0,Puebla,,POA Avance - Septiembre - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,2.0,4.0,50.0,Puebla,,POA Avance - Octubre - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,1.0,4.0,25.0,Puebla,,POA Avance - Noviembre - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,0.0,3.0,0.0,Puebla,,POA Avance - Diciembre - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,28.0,56.0,50.0,Puebla,,POA Avance - Acumulado anual - Puebla
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,2.0,2.0,100.0,Querétaro,,POA Avance - Enero - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,3.0,4.0,75.0,Querétaro,,POA Avance - Febrero - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,10.0,3.0,333.33,Querétaro,,POA Avance - Marzo - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,3.0,0.0,Querétaro,,POA Avance - Abril - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,2.0,4.0,50.0,Querétaro,,POA Avance - Mayo - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,19.0,7.0,271.43,Querétaro,,POA Avance - Junio - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,30.0,4.0,750.0,Querétaro,,POA Avance - Julio - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,0.0,4.0,0.0,Querétaro,,POA Avance - Agosto - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,3.0,4.0,75.0,Querétaro,,POA Avance - Septiembre - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,1.0,4.0,25.0,Querétaro,,POA Avance - Octubre - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,1.0,3.0,33.33,Querétaro,,POA Avance - Noviembre - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,1.0,3.0,33.33,Querétaro,,POA Avance - Diciembre - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,72.0,45.0,160.0,Querétaro,,POA Avance - Acumulado anual - Querétaro
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,0.0,1.0,0.0,Quintana Roo,,POA Avance - Enero - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,0.0,1.0,0.0,Quintana Roo,,POA Avance - Febrero - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,2.0,0.0,Quintana Roo,,POA Avance - Marzo - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,1.0,0.0,Quintana Roo,,POA Avance - Abril - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,0.0,1.0,0.0,Quintana Roo,,POA Avance - Mayo - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,0.0,1.0,0.0,Quintana Roo,,POA Avance - Junio - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,1.0,0.0,Quintana Roo,,POA Avance - Julio - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,9.0,1.0,900.0,Quintana Roo,,POA Avance - Agosto - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,1.0,1.0,100.0,Quintana Roo,,POA Avance - Septiembre - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,2.0,1.0,200.0,Quintana Roo,,POA Avance - Octubre - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,1.0,1.0,100.0,Quintana Roo,,POA Avance - Noviembre - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,4.0,1.0,400.0,Quintana Roo,,POA Avance - Diciembre - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,17.0,13.0,130.77,Quintana Roo,,POA Avance - Acumulado anual - Quintana Roo
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,4.0,1.0,400.0,San Luis Potosí,,POA Avance - Enero - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,1.0,1.0,100.0,San Luis Potosí,,POA Avance - Febrero - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,2.0,0.0,San Luis Potosí,,POA Avance - Marzo - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,1.0,0.0,San Luis Potosí,,POA Avance - Abril - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,1.0,1.0,100.0,San Luis Potosí,,POA Avance - Mayo - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,0.0,1.0,0.0,San Luis Potosí,,POA Avance - Junio - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,1.0,0.0,San Luis Potosí,,POA Avance - Julio - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,3.0,2.0,150.0,San Luis Potosí,,POA Avance - Agosto - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,5.0,1.0,500.0,San Luis Potosí,,POA Avance - Septiembre - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,3.0,1.0,300.0,San Luis Potosí,,POA Avance - Octubre - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,2.0,1.0,200.0,San Luis Potosí,,POA Avance - Noviembre - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,3.0,1.0,300.0,San Luis Potosí,,POA Avance - Diciembre - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,22.0,14.0,157.14,San Luis Potosí,,POA Avance - Acumulado anual - San Luis Potosí
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,0.0,1.0,0.0,Sinaloa,,POA Avance - Enero - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,0.0,2.0,0.0,Sinaloa,,POA Avance - Febrero - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,3.0,0.0,Sinaloa,,POA Avance - Marzo - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,3.0,0.0,Sinaloa,,POA Avance - Abril - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,0.0,5.0,0.0,Sinaloa,,POA Avance - Mayo - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,6.0,4.0,150.0,Sinaloa,,POA Avance - Junio - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,4.0,0.0,Sinaloa,,POA Avance - Julio - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,20.0,6.0,333.33,Sinaloa,,POA Avance - Agosto - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,7.0,6.0,116.67,Sinaloa,,POA Avance - Septiembre - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,3.0,3.0,100.0,Sinaloa,,POA Avance - Octubre - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,2.0,2.0,100.0,Sinaloa,,POA Avance - Noviembre - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,5.0,2.0,250.0,Sinaloa,,POA Avance - Diciembre - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,43.0,41.0,104.88,Sinaloa,,POA Avance - Acumulado anual - Sinaloa
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,1.0,2.0,50.0,Sonora,,POA Avance - Enero - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,7.0,3.0,233.33,Sonora,,POA Avance - Febrero - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,4.0,0.0,Sonora,,POA Avance - Marzo - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,4.0,0.0,Sonora,,POA Avance - Abril - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,21.0,4.0,525.0,Sonora,,POA Avance - Mayo - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,10.0,4.0,250.0,Sonora,,POA Avance - Junio - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,3.0,0.0,Sonora,,POA Avance - Julio - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,0.0,4.0,0.0,Sonora,,POA Avance - Agosto - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,3.0,4.0,75.0,Sonora,,POA Avance - Septiembre - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,0.0,4.0,0.0,Sonora,,POA Avance - Octubre - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,0.0,3.0,0.0,Sonora,,POA Avance - Noviembre - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,1.0,2.0,50.0,Sonora,,POA Avance - Diciembre - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,43.0,41.0,104.88,Sonora,,POA Avance - Acumulado anual - Sonora
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,1.0,1.0,100.0,Tabasco,,POA Avance - Enero - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,1.0,2.0,50.0,Tabasco,,POA Avance - Febrero - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,6.0,1.0,600.0,Tabasco,,POA Avance - Marzo - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,2.0,0.0,Tabasco,,POA Avance - Abril - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,12.0,1.0,1200.0,Tabasco,,POA Avance - Mayo - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,4.0,2.0,200.0,Tabasco,,POA Avance - Junio - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,8.0,1.0,800.0,Tabasco,,POA Avance - Julio - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,3.0,1.0,300.0,Tabasco,,POA Avance - Agosto - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,1.0,1.0,100.0,Tabasco,,POA Avance - Septiembre - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,0.0,1.0,0.0,Tabasco,,POA Avance - Octubre - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,0.0,1.0,0.0,Tabasco,,POA Avance - Noviembre - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,0.0,1.0,0.0,Tabasco,,POA Avance - Diciembre - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,36.0,15.0,240.0,Tabasco,,POA Avance - Acumulado anual - Tabasco
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,1.0,1.0,100.0,Tamaulipas,,POA Avance - Enero - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,2.0,3.0,66.67,Tamaulipas,,POA Avance - Febrero - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,4.0,0.0,Tamaulipas,,POA Avance - Marzo - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,3.0,0.0,Tamaulipas,,POA Avance - Abril - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,0.0,3.0,0.0,Tamaulipas,,POA Avance - Mayo - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,16.0,6.0,266.67,Tamaulipas,,POA Avance - Junio - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,5.0,0.0,Tamaulipas,,POA Avance - Julio - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,11.0,6.0,183.33,Tamaulipas,,POA Avance - Agosto - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,4.0,6.0,66.67,Tamaulipas,,POA Avance - Septiembre - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,6.0,5.0,120.0,Tamaulipas,,POA Avance - Octubre - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,3.0,4.0,75.0,Tamaulipas,,POA Avance - Noviembre - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,10.0,3.0,333.33,Tamaulipas,,POA Avance - Diciembre - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,53.0,49.0,108.16,Tamaulipas,,POA Avance - Acumulado anual - Tamaulipas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,2.0,2.0,100.0,Tlaxcala,,POA Avance - Enero - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,1.0,2.0,50.0,Tlaxcala,,POA Avance - Febrero - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,2.0,0.0,Tlaxcala,,POA Avance - Marzo - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,4.0,0.0,Tlaxcala,,POA Avance - Abril - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,4.0,3.0,133.33,Tlaxcala,,POA Avance - Mayo - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,0.0,3.0,0.0,Tlaxcala,,POA Avance - Junio - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,4.0,0.0,Tlaxcala,,POA Avance - Julio - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,2.0,3.0,66.67,Tlaxcala,,POA Avance - Agosto - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,0.0,3.0,0.0,Tlaxcala,,POA Avance - Septiembre - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,1.0,3.0,33.33,Tlaxcala,,POA Avance - Octubre - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,8.0,3.0,266.67,Tlaxcala,,POA Avance - Noviembre - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,3.0,3.0,100.0,Tlaxcala,,POA Avance - Diciembre - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,21.0,35.0,60.0,Tlaxcala,,POA Avance - Acumulado anual - Tlaxcala
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,0.0,1.0,0.0,Veracruz,,POA Avance - Enero - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,5.0,3.0,166.67,Veracruz,,POA Avance - Febrero - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,9.0,4.0,225.0,Veracruz,,POA Avance - Marzo - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,5.0,0.0,Veracruz,,POA Avance - Abril - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,15.0,7.0,214.29,Veracruz,,POA Avance - Mayo - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,0.0,6.0,0.0,Veracruz,,POA Avance - Junio - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,6.0,0.0,Veracruz,,POA Avance - Julio - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,8.0,6.0,133.33,Veracruz,,POA Avance - Agosto - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,8.0,6.0,133.33,Veracruz,,POA Avance - Septiembre - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,3.0,4.0,75.0,Veracruz,,POA Avance - Octubre - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,4.0,3.0,133.33,Veracruz,,POA Avance - Noviembre - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,8.0,3.0,266.67,Veracruz,,POA Avance - Diciembre - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,60.0,54.0,111.11,Veracruz,,POA Avance - Acumulado anual - Veracruz
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,0.0,1.0,0.0,Yucatán,,POA Avance - Enero - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,2.0,1.0,200.0,Yucatán,,POA Avance - Febrero - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,1.0,0.0,Yucatán,,POA Avance - Marzo - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,6.0,1.0,600.0,Yucatán,,POA Avance - Abril - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,0.0,1.0,0.0,Yucatán,,POA Avance - Mayo - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,4.0,3.0,133.33,Yucatán,,POA Avance - Junio - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,1.0,1.0,100.0,Yucatán,,POA Avance - Julio - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,1.0,2.0,50.0,Yucatán,,POA Avance - Agosto - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,1.0,3.0,33.33,Yucatán,,POA Avance - Septiembre - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,4.0,4.0,100.0,Yucatán,,POA Avance - Octubre - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,1.0,1.0,100.0,Yucatán,,POA Avance - Noviembre - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,0.0,1.0,0.0,Yucatán,,POA Avance - Diciembre - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,20.0,20.0,100.0,Yucatán,,POA Avance - Acumulado anual - Yucatán
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,0.0,1.0,0.0,Zacatecas,,POA Avance - Enero - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,0.0,2.0,0.0,Zacatecas,,POA Avance - Febrero - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,0.0,1.0,0.0,Zacatecas,,POA Avance - Marzo - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,0.0,1.0,0.0,Zacatecas,,POA Avance - Abril - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,0.0,2.0,0.0,Zacatecas,,POA Avance - Mayo - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,0.0,1.0,0.0,Zacatecas,,POA Avance - Junio - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,0.0,2.0,0.0,Zacatecas,,POA Avance - Julio - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,12.0,2.0,600.0,Zacatecas,,POA Avance - Agosto - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,3.0,2.0,150.0,Zacatecas,,POA Avance - Septiembre - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,3.0,1.0,300.0,Zacatecas,,POA Avance - Octubre - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,4.0,1.0,400.0,Zacatecas,,POA Avance - Noviembre - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,0.0,1.0,0.0,Zacatecas,,POA Avance - Diciembre - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,22.0,17.0,129.41,Zacatecas,,POA Avance - Acumulado anual - Zacatecas
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-01,5.0,2.0,250.0,ZMVM,,POA Avance - Enero - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-02,9.0,4.0,225.0,ZMVM,,POA Avance - Febrero - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-03,11.0,9.0,122.22,ZMVM,,POA Avance - Marzo - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-04,48.0,10.0,480.0,ZMVM,,POA Avance - Abril - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-05,10.0,10.0,100.0,ZMVM,,POA Avance - Mayo - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-06,32.0,9.0,355.56,ZMVM,,POA Avance - Junio - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-07,3.0,12.0,25.0,ZMVM,,POA Avance - Julio - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-08,1.0,12.0,8.33,ZMVM,,POA Avance - Agosto - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-09,8.0,12.0,66.67,ZMVM,,POA Avance - Septiembre - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-10,5.0,9.0,55.56,ZMVM,,POA Avance - Octubre - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-11,2.0,7.0,28.57,ZMVM,,POA Avance - Noviembre - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025-12,6.0,8.0,75.0,ZMVM,,POA Avance - Diciembre - ZMVM
saa-04-porcentaje-de-acciones-de-supervision-a-g005-2025,2025,140.0,104.0,134.62,ZMVM,,POA Avance - Acumulado anual - ZMVM
saa-05-porcentaje-de-auditores-ambientales-supe-g005-2025,2025-01,4.0,3.0,133.33,Nacional,,POA Avance - Enero
